"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IDN","TRADESERV","EXP","MLN_USD","A","2011",21888.16,
"IDN","TRADESERV","EXP","MLN_USD","A","2012",23660.24,
"IDN","TRADESERV","EXP","MLN_USD","A","2013",22944.08,
"IDN","TRADESERV","EXP","MLN_USD","A","2014",23530.92,
"IDN","TRADESERV","EXP","MLN_USD","A","2015",22220.88,
"IDN","TRADESERV","EXP","MLN_USD","A","2016",23323.54,
"IDN","TRADESERV","EXP","MLN_USD","A","2017",25327.66,
"IDN","TRADESERV","EXP","MLN_USD","A","2018",28002.54,
"ISR","TRADESERV","EXP","MLN_USD","A","2007",21238.6,
"ISR","TRADESERV","EXP","MLN_USD","A","2008",24808.1,
"ISR","TRADESERV","EXP","MLN_USD","A","2009",22309.1,
"ISR","TRADESERV","EXP","MLN_USD","A","2010",25169.7,
"ISR","TRADESERV","EXP","MLN_USD","A","2011",29271.8,
"ISR","TRADESERV","EXP","MLN_USD","A","2012",31683.5,
"ISR","TRADESERV","EXP","MLN_USD","A","2013",35593.6,
"ISR","TRADESERV","EXP","MLN_USD","A","2014",36249.4,
"ISR","TRADESERV","EXP","MLN_USD","A","2015",36437.9,
"ISR","TRADESERV","EXP","MLN_USD","A","2016",39133.4,
"ISR","TRADESERV","EXP","MLN_USD","A","2017",44218,
"ISR","TRADESERV","EXP","MLN_USD","A","2018",50054.4,
"RUS","TRADESERV","EXP","MLN_USD","A","2007",43860.06,
"RUS","TRADESERV","EXP","MLN_USD","A","2008",57135.95,
"RUS","TRADESERV","EXP","MLN_USD","A","2009",45796.5,
"RUS","TRADESERV","EXP","MLN_USD","A","2010",49158.95,
"RUS","TRADESERV","EXP","MLN_USD","A","2011",58039.06,
"RUS","TRADESERV","EXP","MLN_USD","A","2012",62340.02,
"RUS","TRADESERV","EXP","MLN_USD","A","2013",70122.51,
"RUS","TRADESERV","EXP","MLN_USD","A","2014",65744.49,
"RUS","TRADESERV","EXP","MLN_USD","A","2015",51615.87,
"RUS","TRADESERV","EXP","MLN_USD","A","2016",50643.58,
"RUS","TRADESERV","EXP","MLN_USD","A","2017",57631.31,
"RUS","TRADESERV","EXP","MLN_USD","A","2018",64625.72,
"SVN","TRADESERV","EXP","MLN_USD","A","2007",5742.756,
"SVN","TRADESERV","EXP","MLN_USD","A","2008",7397.852,
"SVN","TRADESERV","EXP","MLN_USD","A","2009",6195.606,
"SVN","TRADESERV","EXP","MLN_USD","A","2010",6251.825,
"SVN","TRADESERV","EXP","MLN_USD","A","2011",6914.189,
"SVN","TRADESERV","EXP","MLN_USD","A","2012",6621.027,
"SVN","TRADESERV","EXP","MLN_USD","A","2013",7125.869,
"SVN","TRADESERV","EXP","MLN_USD","A","2014",7561.943,
"SVN","TRADESERV","EXP","MLN_USD","A","2015",6589.261,
"SVN","TRADESERV","EXP","MLN_USD","A","2016",7188.801,
"SVN","TRADESERV","EXP","MLN_USD","A","2017",8215.806,
"SVN","TRADESERV","EXP","MLN_USD","A","2018",9398.171,
"ZAF","TRADESERV","EXP","MLN_USD","A","2007",14803.63,
"ZAF","TRADESERV","EXP","MLN_USD","A","2008",13934.5,
"ZAF","TRADESERV","EXP","MLN_USD","A","2009",13060.8,
"ZAF","TRADESERV","EXP","MLN_USD","A","2010",16048.28,
"ZAF","TRADESERV","EXP","MLN_USD","A","2011",17378.14,
"ZAF","TRADESERV","EXP","MLN_USD","A","2012",17635.76,
"ZAF","TRADESERV","EXP","MLN_USD","A","2013",16797.73,
"ZAF","TRADESERV","EXP","MLN_USD","A","2014",16836.8,
"ZAF","TRADESERV","EXP","MLN_USD","A","2015",15016.93,
"ZAF","TRADESERV","EXP","MLN_USD","A","2016",14334.91,
"ZAF","TRADESERV","EXP","MLN_USD","A","2017",15778.83,
"ZAF","TRADESERV","EXP","MLN_USD","A","2018",15899.82,
"EA19","TRADESERV","EXP","MLN_USD","A","2007",704060.6,
"EA19","TRADESERV","EXP","MLN_USD","A","2008",774287.6,
"EA19","TRADESERV","EXP","MLN_USD","A","2009",685660.9,
"EA19","TRADESERV","EXP","MLN_USD","A","2010",715708.4,
"EA19","TRADESERV","EXP","MLN_USD","A","2011",803345.6,
"EA19","TRADESERV","EXP","MLN_USD","A","2012",810152.9,
"EA19","TRADESERV","EXP","MLN_USD","A","2013",873358.6,
"EA19","TRADESERV","EXP","MLN_USD","A","2014",954565,
"EA19","TRADESERV","EXP","MLN_USD","A","2015",897312.7,
"EA19","TRADESERV","EXP","MLN_USD","A","2016",902717.8,
"EA19","TRADESERV","EXP","MLN_USD","A","2017",993792,
"EA19","TRADESERV","EXP","MLN_USD","A","2018",1087231,
"EST","TRADESERV","EXP","MLN_USD","A","2007",4691.298,
"EST","TRADESERV","EXP","MLN_USD","A","2008",5669.5,
"EST","TRADESERV","EXP","MLN_USD","A","2009",4595.124,
"EST","TRADESERV","EXP","MLN_USD","A","2010",4745.985,
"EST","TRADESERV","EXP","MLN_USD","A","2011",5644.095,
"EST","TRADESERV","EXP","MLN_USD","A","2012",6035.813,
"EST","TRADESERV","EXP","MLN_USD","A","2013",6669.475,
"EST","TRADESERV","EXP","MLN_USD","A","2014",7146.921,
"EST","TRADESERV","EXP","MLN_USD","A","2015",5861.324,
"EST","TRADESERV","EXP","MLN_USD","A","2016",6092.461,
"EST","TRADESERV","EXP","MLN_USD","A","2017",6846.411,
"EST","TRADESERV","EXP","MLN_USD","A","2018",7804.094,
"COL","TRADESERV","EXP","MLN_USD","A","2007",3975.863,
"COL","TRADESERV","EXP","MLN_USD","A","2008",4583.156,
"COL","TRADESERV","EXP","MLN_USD","A","2009",4594.82,
"COL","TRADESERV","EXP","MLN_USD","A","2010",5120.98,
"COL","TRADESERV","EXP","MLN_USD","A","2011",5643.43,
"COL","TRADESERV","EXP","MLN_USD","A","2012",6447.933,
"COL","TRADESERV","EXP","MLN_USD","A","2013",7022.374,
"COL","TRADESERV","EXP","MLN_USD","A","2014",7156.102,
"COL","TRADESERV","EXP","MLN_USD","A","2015",7426.292,
"COL","TRADESERV","EXP","MLN_USD","A","2016",7770.924,
"COL","TRADESERV","EXP","MLN_USD","A","2017",8461.439,
"COL","TRADESERV","EXP","MLN_USD","A","2018",9572.465,
"LVA","TRADESERV","EXP","MLN_USD","A","2007",4348.482,
"LVA","TRADESERV","EXP","MLN_USD","A","2008",5348.317,
"LVA","TRADESERV","EXP","MLN_USD","A","2009",4383.228,
"LVA","TRADESERV","EXP","MLN_USD","A","2010",4040.817,
"LVA","TRADESERV","EXP","MLN_USD","A","2011",4866.86,
"LVA","TRADESERV","EXP","MLN_USD","A","2012",4842.36,
"LVA","TRADESERV","EXP","MLN_USD","A","2013",5177.52,
"LVA","TRADESERV","EXP","MLN_USD","A","2014",5439.865,
"LVA","TRADESERV","EXP","MLN_USD","A","2015",4826.659,
"LVA","TRADESERV","EXP","MLN_USD","A","2016",5088.017,
"LVA","TRADESERV","EXP","MLN_USD","A","2017",5595.716,
"LVA","TRADESERV","EXP","MLN_USD","A","2018",6217.217,
"OECD","TRADESERV","EXP","MLN_USD","A","2007",2683589,
"OECD","TRADESERV","EXP","MLN_USD","A","2008",2971859,
"OECD","TRADESERV","EXP","MLN_USD","A","2009",2649599,
"OECD","TRADESERV","EXP","MLN_USD","A","2010",2820727,
"OECD","TRADESERV","EXP","MLN_USD","A","2011",3169151,
"OECD","TRADESERV","EXP","MLN_USD","A","2012",3209202,
"OECD","TRADESERV","EXP","MLN_USD","A","2013",3424128,
"OECD","TRADESERV","EXP","MLN_USD","A","2014",3678718,
"OECD","TRADESERV","EXP","MLN_USD","A","2015",3492095,
"OECD","TRADESERV","EXP","MLN_USD","A","2016",3541771,
"OECD","TRADESERV","EXP","MLN_USD","A","2017",3804354,
"OECD","TRADESERV","EXP","MLN_USD","A","2018",4089247,
"ARG","TRADESERV","EXP","MLN_USD","A","2007",10045.74,
"ARG","TRADESERV","EXP","MLN_USD","A","2008",11424.15,
"ARG","TRADESERV","EXP","MLN_USD","A","2009",10544.62,
"ARG","TRADESERV","EXP","MLN_USD","A","2010",12817.14,
"ARG","TRADESERV","EXP","MLN_USD","A","2011",14496.98,
"ARG","TRADESERV","EXP","MLN_USD","A","2012",14247.1,
"ARG","TRADESERV","EXP","MLN_USD","A","2013",13679.89,
"ARG","TRADESERV","EXP","MLN_USD","A","2014",13396.37,
"ARG","TRADESERV","EXP","MLN_USD","A","2015",13213.51,
"ARG","TRADESERV","EXP","MLN_USD","A","2016",13424.71,
"ARG","TRADESERV","EXP","MLN_USD","A","2017",14751.84,
"ARG","TRADESERV","EXP","MLN_USD","A","2018",14716.91,
"CRI","TRADESERV","EXP","MLN_USD","A","2007",4119.712,
"CRI","TRADESERV","EXP","MLN_USD","A","2008",4604.259,
"CRI","TRADESERV","EXP","MLN_USD","A","2009",4153.505,
"CRI","TRADESERV","EXP","MLN_USD","A","2010",5021.462,
"CRI","TRADESERV","EXP","MLN_USD","A","2011",5782.232,
"CRI","TRADESERV","EXP","MLN_USD","A","2012",6208.551,
"CRI","TRADESERV","EXP","MLN_USD","A","2013",6949.171,
"CRI","TRADESERV","EXP","MLN_USD","A","2014",7107.367,
"CRI","TRADESERV","EXP","MLN_USD","A","2015",7693.597,
"CRI","TRADESERV","EXP","MLN_USD","A","2016",8537.127,
"CRI","TRADESERV","EXP","MLN_USD","A","2017",8718.62,
"CRI","TRADESERV","EXP","MLN_USD","A","2018",9122.015,
"LTU","TRADESERV","EXP","MLN_USD","A","2007",4227.336,
"LTU","TRADESERV","EXP","MLN_USD","A","2008",5048.516,
"LTU","TRADESERV","EXP","MLN_USD","A","2009",4078.266,
"LTU","TRADESERV","EXP","MLN_USD","A","2010",4326.669,
"LTU","TRADESERV","EXP","MLN_USD","A","2011",5540.887,
"LTU","TRADESERV","EXP","MLN_USD","A","2012",6079.932,
"LTU","TRADESERV","EXP","MLN_USD","A","2013",7218.28,
"LTU","TRADESERV","EXP","MLN_USD","A","2014",7812.73,
"LTU","TRADESERV","EXP","MLN_USD","A","2015",6689.688,
"LTU","TRADESERV","EXP","MLN_USD","A","2016",7534.932,
"LTU","TRADESERV","EXP","MLN_USD","A","2017",9411.851,
"LTU","TRADESERV","EXP","MLN_USD","A","2018",11421.49,
"SAU","TRADESERV","EXP","MLN_USD","A","2007",16393.8,
"SAU","TRADESERV","EXP","MLN_USD","A","2008",9373.115,
"SAU","TRADESERV","EXP","MLN_USD","A","2009",9749.347,
"SAU","TRADESERV","EXP","MLN_USD","A","2010",10688.51,
"SAU","TRADESERV","EXP","MLN_USD","A","2011",11525.54,
"SAU","TRADESERV","EXP","MLN_USD","A","2012",11049.85,
"SAU","TRADESERV","EXP","MLN_USD","A","2013",11844.65,
"SAU","TRADESERV","EXP","MLN_USD","A","2014",12516.28,
"SAU","TRADESERV","EXP","MLN_USD","A","2015",14473.86,
"SAU","TRADESERV","EXP","MLN_USD","A","2016",17252.61,
"SAU","TRADESERV","EXP","MLN_USD","A","2017",18131.64,
"SAU","TRADESERV","EXP","MLN_USD","A","2018",19652.21,
"EU28","TRADESERV","EXP","MLN_USD","A","2007",717309.9,
"EU28","TRADESERV","EXP","MLN_USD","A","2008",797578.5,
"EU28","TRADESERV","EXP","MLN_USD","A","2009",703543.5,
"EU28","TRADESERV","EXP","MLN_USD","A","2010",742259.8,
"EU28","TRADESERV","EXP","MLN_USD","A","2011",845342,
"EU28","TRADESERV","EXP","MLN_USD","A","2012",869166.7,
"EU28","TRADESERV","EXP","MLN_USD","A","2013",950697.5,
"EU28","TRADESERV","EXP","MLN_USD","A","2014",1008487,
"EU28","TRADESERV","EXP","MLN_USD","A","2015",947659.1,
"EU28","TRADESERV","EXP","MLN_USD","A","2016",947996.7,
"EU28","TRADESERV","EXP","MLN_USD","A","2017",1014941,
"EU28","TRADESERV","EXP","MLN_USD","A","2018",1099435,
"G-7","TRADESERV","EXP","MLN_USD","A","2007",1550245,
"G-7","TRADESERV","EXP","MLN_USD","A","2008",1661061,
"G-7","TRADESERV","EXP","MLN_USD","A","2009",1507670,
"G-7","TRADESERV","EXP","MLN_USD","A","2010",1603652,
"G-7","TRADESERV","EXP","MLN_USD","A","2011",1797418,
"G-7","TRADESERV","EXP","MLN_USD","A","2012",1832165,
"G-7","TRADESERV","EXP","MLN_USD","A","2013",1946578,
"G-7","TRADESERV","EXP","MLN_USD","A","2014",2090802,
"G-7","TRADESERV","EXP","MLN_USD","A","2015",2006772,
"G-7","TRADESERV","EXP","MLN_USD","A","2016",2032315,
"G-7","TRADESERV","EXP","MLN_USD","A","2017",2149790,
"G-7","TRADESERV","EXP","MLN_USD","A","2018",2270979,
"G-20","TRADESERV","EXP","MLN_USD","A","2007",1901902,
"G-20","TRADESERV","EXP","MLN_USD","A","2008",2144708,
"G-20","TRADESERV","EXP","MLN_USD","A","2009",1927171,
"G-20","TRADESERV","EXP","MLN_USD","A","2010",2134266,
"G-20","TRADESERV","EXP","MLN_USD","A","2011",2404232,
"G-20","TRADESERV","EXP","MLN_USD","A","2012",2487117,
"G-20","TRADESERV","EXP","MLN_USD","A","2013",2633888,
"G-20","TRADESERV","EXP","MLN_USD","A","2014",2794903,
"G-20","TRADESERV","EXP","MLN_USD","A","2015",2693125,
"G-20","TRADESERV","EXP","MLN_USD","A","2016",2702379,
"G-20","TRADESERV","EXP","MLN_USD","A","2017",2879598,
"G-20","TRADESERV","EXP","MLN_USD","A","2018",3074863,
